Event	ID	Name			Wwise Object Path	Notes
	2166592736	asian_town2			\ev_illustrations_locations\settlement\town_components\asian_town2	
	2166592739	asian_town1			\ev_illustrations_locations\settlement\town_components\asian_town1	
	2174685259	army_cavalry_4_south_american_gfx			\ev_illustrations_units\units\ev_army_cavalry\ev_army_cavalry_south_american\army_cavalry_4_south_american_gfx	
	2177705845	amb_baseWater_sea_open			\ev_illustrations\water\amb_baseWater_sea_open	
	2183689538	army_infantry_2_east_asian_gfx			\ev_illustrations_units\units\ev_army_infantry\ev_army_infantry_east_asian\army_infantry_2_east_asian_gfx	
	2183766251	syrian_burghers_happy			\ev_illustrations\characters\burghers\syrian_burghers_happy	
	2186274061	amb_fauna_sheep			\ev_amb\on_map\fauna\amb_fauna_sheep	compound: game\in_game\gfx\compound_nodes\snd_cmp_omo_fauna_sheep  compound imp on all "sheep" schematics (multi)
	2190221380	asian_religious1			\ev_illustrations_locations\religious_buildings\asian_religious1	
	2190221382	asian_religious3			\ev_illustrations_locations\religious_buildings\asian_religious3	
	2190221383	asian_religious2			\ev_illustrations_locations\religious_buildings\asian_religious2	
	2193441448	deccan_factory			\ev_illustrations_locations\factories\deccan_factory	
	2195792513	fs_heavyshoe_woodHollow_pivot_scuff			\ev_composite\fs_pivot_scuff\fs_heavyshoe_woodHollow_pivot_scuff	
	2200775956	deccan_rural2			\ev_illustrations_locations\settlement\rural_components\deccan_rural2	
	2200775959	deccan_rural1			\ev_illustrations_locations\settlement\rural_components\deccan_rural1	
	2204956751	asian_nobles_angry			\ev_illustrations\characters\nobles\asian_nobles_angry	
	2213556324	tropical_jungle_ground1			\ev_illustrations_locations\ground1\tropical\tropical_jungle_ground1	
	2213556326	tropical_jungle_ground3			\ev_illustrations_locations\ground3\tropical\tropical_jungle_ground3	
	2217298648	amb_fauna_wolf			\ev_amb\on_map\fauna\amb_fauna_wolf	compound: game\in_game\gfx\compound_nodes\snd_cmp_omo_fauna_wolf  compound imp on all "wolf" schematics (multi)
	2229248500	amb_building_northgerman_mine_b_start			\ev_amb\on_map\buildings\OLD_EVENTS_PRE_COMPOUND_NODES\amb_building_northgerman_mine_b_start	
	2235525113	subtropical_sparse_ground3			\ev_illustrations_locations\ground3\subtropical\subtropical_sparse_ground3	
	2235525115	subtropical_sparse_ground1			\ev_illustrations_locations\ground1\subtropical\subtropical_sparse_ground1	
	2236221763	mf_generic_large_walla_quiet			\ev_amb\ev_amb_contextual\wallas\03_quiet\mf_generic_large_walla_quiet	
	2240872649	fs_dirt_barefoot_walk_seq			\ev_illustrations\footsteps\dirt\fs_dirt_barefoot_walk_seq	
	2242233347	army_infantry_4_light_tag			\ev_illustrations_units\units\ev_army_infantry\army_infantry_4_light_tag	
	2247575743	fs_carpetMarble_lightShoe_walk_seq			\ev_illustrations\footsteps\carpetMarble\fs_carpetMarble_lightShoe_walk_seq	
	2247744954	army_cavalry_east_asian_gfx			\ev_illustrations_units\units\ev_army_cavalry\ev_army_cavalry_east_asian\army_cavalry_east_asian_gfx	
	2249621609	amb_fauna_bison			\ev_amb\on_map\fauna\amb_fauna_bison	compound: game\in_game\gfx\compound_nodes\snd_cmp_omo_fauna_bison  compound imp on all "bison" schematics (multi) 
	2253008879	ashanti_burghers_happy			\ev_illustrations\characters\burghers\ashanti_burghers_happy	
	2254459658	indian_burghers_exterior			\ev_illustrations\events\backgrounds\exterior\indian_burghers_exterior	Townhouse interior hall. plaster walls, clothes, books
	2261794356	ashanti_nobles_regular			\ev_illustrations\characters\nobles\ashanti_nobles_regular	
	2263149017	fs_wood_lightShoe_walk_startstop			\ev_illustrations\footsteps\wood\fs_wood_lightShoe_walk_startstop	
	2263205748	army_infantry_archer_tag_african_gfx			\ev_illustrations_units\units\ev_army_infantry_archer\army_infantry_archer_tag_african_gfx	
	2272804603	amb_building_northgerman_factory_a			\ev_amb\on_map\buildings\OLD_EVENTS_PRE_COMPOUND_NODES\amb_building_northgerman_factory_a	
	2273260496	amb_fauna_deer			\ev_amb\on_map\fauna\amb_fauna_deer	compound: game\in_game\gfx\compound_nodes\snd_cmp_omo_fauna_deer  compound imp on all "deer" schematics (multi) - applies to male/female/baby
	2280902431	navy_galley_greek_fire_tag			\ev_illustrations_units\units\ev_navy_greek_fire\navy_galley_greek_fire_tag	
	2283149290	army_cavalry_5_north_american_gfx			\ev_illustrations_units\units\ev_army_cavalry\ev_army_cavalry_north_american\army_cavalry_5_north_american_gfx	
	2294240794	aztec_clergy_interior			\ev_illustrations\events\backgrounds\interior\aztec_clergy_interior	Church stone hall, wooden pews
	2307172798	amb_rawgood_saltpepper			\ev_amb\on_map\rawgoods\amb_rawgood_saltpepper	
	2308026847	fo_candles			\ev_illustrations\events\front_objects\fo_candles	
	2309860733	throne_room_aztec			\ev_illustrations\throne_rooms\throne_room_aztec	Stone large room interior, open archways, hilly fields outside, stone floor
	2313576236	amb_fauna_donkey			\ev_amb\on_map\fauna\amb_fauna_donkey	compound: game\in_game\gfx\compound_nodes\snd_cmp_omo_fauna_donkey  compound imp on all "donkey" schematics (multi), and unusually includes unit_auxiliary_donkey_schematic (which while is a "unit", figured should probably have sound attached to it while it could be stationary for trade routes, as is marked as “auxiliary”)
	2313731935	ashanti_clergy_exterior			\ev_illustrations\events\backgrounds\exterior\ashanti_clergy_exterior	Church stone hall, wooden pews
	2317152181	indian_burghers_armed			\ev_illustrations\characters\burghers\indian_burghers_armed	
	2318531545	syrian_peasants_armed			\ev_illustrations\characters\peasants\syrian_peasants_armed	
	2318651748	army_infantry_5_indian_gfx			\ev_illustrations_units\units\ev_army_infantry\ev_army_infantry_indian\army_infantry_5_indian_gfx	
	2324364372	amb_wpn_staff			\ev_composite\weapons_group\amb_wpn_staff	
	2327162279	fs_grp_stone_mixedShoes_walk_small_quad_slice			\ev_illustrations\footsteps\stone\fs_grp_stone_mixedShoes_walk_small_quad_slice	
	2329293652	amb_fauna_boar			\ev_amb\on_map\fauna\amb_fauna_boar	compound: game\in_game\gfx\compound_nodes\snd_cmp_omo_fauna_boar  compound imp on all "boar" schematics  Note that this uses same assets as "pig" just only the grunts
	2332358045	asian_burghers_exterior			\ev_illustrations\events\backgrounds\exterior\asian_burghers_exterior	Townhouse interior hall. plaster walls, clothes, books
	2334333573	PANEL_DISEASES			\ev_amb_panels\07_GEOPOLITICS\PANEL_DISEASES	
	2335626253	age_2_renaissance_NEW			\ev_illustrations\advances\age_2_renaissance_NEW	
	2338728428	army_infantry_crossbow_tag_east_mediterranean_gfx			\ev_illustrations_units\units\ev_army_infantry_crossbow\army_infantry_crossbow_tag_east_mediterranean_gfx	
	2343714199	iroquois_soldiers_exterior			\ev_illustrations\events\backgrounds\exterior\iroquois_soldiers_exterior	wooden pallisade inside, some wood houses, shileds and spears and a fire slightly to the left of center
	2345182916	amb_baseWater_ocean_open			\ev_illustrations\water\amb_baseWater_ocean_open	
	2348681119	army_cavalry_2_east_asian_gfx			\ev_illustrations_units\units\ev_army_cavalry\ev_army_cavalry_east_asian\army_cavalry_2_east_asian_gfx	
	2351377045	walla_background_large			\ev_walla_ANDREW\walla_background\walla_background_large	
	2352606546	council_of_trent			\ev_illustrations\situations\council_of_trent	
	2353916585	arctic_sparse_ground3			\ev_illustrations_locations\ground3\arctic\arctic_sparse_ground3	
	2353916587	arctic_sparse_ground1			\ev_illustrations_locations\ground1\arctic\arctic_sparse_ground1	
	2354760350	asian_nobles_exterior			\ev_illustrations\events\backgrounds\exterior\asian_nobles_exterior	Estate hall, large windows, bookshelves, plaster walls
	2358329264	fs_carpetDirt_heavyShoe_walk_seq			\ev_illustrations\footsteps\carpetDirt\fs_carpetDirt_heavyShoe_walk_seq	
	2366923641	amb_fauna_bird_seagull			\ev_amb\on_map\fauna\amb_fauna_bird_seagull	
	2368181541	north_german_clergy_happy			\ev_illustrations\characters\clergy\north_german_clergy_happy	
	2368860878	fs_mud_heavyShoe_walk_seq			\ev_illustrations\footsteps\mud\fs_mud_heavyShoe_walk_seq	
	2376000354	fs_heavyshoe_gravel_pivot_scuff			\ev_composite\fs_pivot_scuff\fs_heavyshoe_gravel_pivot_scuff	
	2390952407	amb_fauna_beaver			\ev_amb\on_map\fauna\amb_fauna_beaver	
	2393781438	fs_grp_sand_mixedShoes_walk_xlarge_quad_slice			\ev_illustrations\footsteps\sand\fs_grp_sand_mixedShoes_walk_xlarge_quad_slice	
	2399466461	red_turban_rebellions			\ev_illustrations\situations\red_turban_rebellions	City exterior, riding knights in armor, foot soldiers with assorted weapons, fires in background, japanese
	2401849824	regular_med_grp			\ev_illustrations\events\moods\regular_med_grp	
	2402628756	oceanic_forest_ground1			\ev_illustrations_locations\ground1\oceanic\oceanic_forest_ground1	
	2402628758	oceanic_forest_ground3			\ev_illustrations_locations\ground3\oceanic\oceanic_forest_ground3	
	2402628759	oceanic_forest_ground2			\ev_illustrations_locations\ground2\oceanic_forest_ground2	
	2406701106	gear_metal_xheavy			\ev_composite\gear\gear_metal_xheavy	
	2416603203	army_infantry_musket_tag			\ev_illustrations_units\units\ev_army_infantry_musket\army_infantry_musket_tag	
	2426137200	PANEL_MULTI_UNIT			\ev_amb_panels\06_MILITARY\PANEL_MULTI_UNIT	
	2427512300	byz_nobles_armed			\ev_illustrations\characters\nobles\byz_nobles_armed	
	2428453498	m_generic_mid_walla_quiet			\ev_amb\ev_amb_contextual\wallas\03_quiet\m_generic_mid_walla_quiet	
	2435744900	asian_factory			\ev_illustrations_locations\factories\asian_factory	
	2435893152	PANEL_DIPLOMACY_MACROBUILDER			\ev_amb_panels\05_DIPLOMACY\PANEL_DIPLOMACY_MACROBUILDER	
	2437920359	red_turban_rebels			\ev_illustrations\international_organization_types\red_turban_rebels	
	2441937454	amb_rawgood_gems			\ev_amb\on_map\rawgoods\amb_rawgood_gems	
	2444786904	army_infantry_archer_tag_south_american_gfx			\ev_illustrations_units\units\ev_army_infantry_archer\army_infantry_archer_tag_south_american_gfx	
	2446383677	autocephalous_patriarchate			\ev_illustrations\international_organization_types\autocephalous_patriarchate	
	2452181118	north_german_nobles_happy			\ev_illustrations\characters\nobles\north_german_nobles_happy	
	2452272873	amb_rawgood_stone			\ev_amb\on_map\rawgoods\amb_rawgood_stone	
	2457137340	building_windmill			\ev_amb\on_map\buildings\building_windmill	compound: game\in_game\gfx\compound_nodes\snd_cmp_omo_building_windmill  compound imp on all found schematics using "waterwheel" style mesh, e.g., "" 
	2459656353	amb_rawgood_silver			\ev_amb\on_map\rawgoods\amb_rawgood_silver	
	2462045645	iroquois_nobles_exterior			\ev_illustrations\events\backgrounds\exterior\iroquois_nobles_exterior	Estate hall, large windows, bookshelves, plaster walls
	2462679681	elephants			\ev_composite\military_animals\elephants	
	2464477747	byz_nobles_happy			\ev_illustrations\characters\nobles\byz_nobles_happy	
	2464577940	north_german_burghers_armed			\ev_illustrations\characters\burghers\north_german_burghers_armed	
	2467273695	asian_burghers_happy			\ev_illustrations\characters\burghers\asian_burghers_happy	
	2468789132	amb_fauna_bird_parrot			\ev_amb\on_map\fauna\amb_fauna_bird_parrot	compound: game\in_game\gfx\compound_nodes\snd_cmp_omo_fauna_parrot  compound imp on all "parrot" schematics, which while are labelled as "decoration_" are still used as omo
	2473671596	byz_peasants_armed			\ev_illustrations\characters\peasants\byz_peasants_armed	
	2478308281	ciompi_revolt			\ev_illustrations\disasters\ciompi_revolt	
	2483749977	byz_nobles_exterior			\ev_illustrations\events\backgrounds\exterior\byz_nobles_exterior	Estate hall, large windows, bookshelves, plaster walls
	2499470904	syrian_city1			\ev_illustrations_locations\settlement\city_components\syrian_city1	
	2499470907	syrian_city2			\ev_illustrations_locations\settlement\city_components\syrian_city2	
	2500716166	age_2_renaissance			\ev_illustrations\advances\age_2_renaissance	
	2504505616	chinese_city			\ev_illustrations_locations\buildings\chinese_city	
	2504658893	amb_fauna_tiger			\ev_amb\on_map\fauna\amb_fauna_tiger	compound: game\in_game\gfx\compound_nodes\snd_cmp_omo_fauna_tiger  compound imp on all "tiger" schematics (multi)
	2507113617	army_infantry_south_american_gfx			\ev_illustrations_units\units\ev_army_infantry\ev_army_infantry_south_american\army_infantry_south_american_gfx	
	2508483998	decline_of_empire			\ev_illustrations\disasters\decline_of_empire	
	2509053900	aztec_clergy_exterior			\ev_illustrations\events\backgrounds\exterior\aztec_clergy_exterior	Church stone hall, wooden pews
	2509398744	icon_goods_coffee			\ev_illustrations\trade_goods\icon_goods_coffee	
	2515773182	amb_fauna_pork			\ev_amb\on_map\fauna\amb_fauna_pork	compound: game\in_game\gfx\compound_nodes\snd_cmp_omo_fauna_pig  compound imp on all "pig" schematics and one "pork" (multi)  Note that "boar" uses the same assets,  just only the grunts
	2521840705	army_cavalry_5_middle_east_gfx			\ev_illustrations_units\units\ev_army_cavalry\ev_army_cavalry_middle_east\army_cavalry_5_middle_east_gfx	
	2522492712	amb_fauna_panther			\ev_amb\on_map\fauna\amb_fauna_panther	compound: game\in_game\gfx\compound_nodes\snd_cmp_omo_fauna_panther  compound imp on all "panther" schematics (multi)  Research suggests panthers are effectively black leopards
	2527234083	fs_stone_barefoot_walk_seq			\ev_illustrations\footsteps\stone\fs_stone_barefoot_walk_seq	
	2532029740	wpn_mel_attack			\ev_char_military\movement\infantry\weapons\wpn_mel_attack	
	2537804538	fs_marble_heavyShoe_walk_startstop			\ev_illustrations\footsteps\marble\fs_marble_heavyShoe_walk_startstop	
	2542884136	army_infantry_indian_gfx			\ev_illustrations_units\units\ev_army_infantry\ev_army_infantry_indian\army_infantry_indian_gfx	
	2558029693	PANEL_AUTOMATION			\ev_amb_panels\right panel\PANEL_AUTOMATION	
	2558963062	loading_screen_iroquois_ambush_00			\ev_illustrations_loadingscreens\loading_screen_iroquois_ambush_00	
	2559087486	amb_fauna_bird_turkey_group			\ev_amb\on_map\fauna\amb_fauna_bird_turkey_group	Redundent - all turkeys are using amb_fauna_bird_turkey
	2559651287	age_3_discovery			\ev_illustrations\advances\age_3_discovery	
	2561030474	north_german_burghers_angry			\ev_illustrations\characters\burghers\north_german_burghers_angry	
	2565867876	byzantium_rural1			\ev_illustrations_locations\settlement\rural_components\byzantium_rural1	
	2565867879	byzantium_rural2			\ev_illustrations_locations\settlement\rural_components\byzantium_rural2	
	2573351959	icon_goods_weaponry			\ev_illustrations\trade_goods\icon_goods_weaponry	
	2574482853	horses_vocals_only			\ev_composite\military_animals\horses_vocals_only	
	2574921405	army_infantry_archer_tag_middle_east_gfx			\ev_illustrations_units\units\ev_army_infantry_archer\army_infantry_archer_tag_middle_east_gfx	
	2577188548	icon_goods_salt			\ev_illustrations\trade_goods\icon_goods_salt	
	2578571523	icon_goods_silk			\ev_illustrations\trade_goods\icon_goods_silk	
	2579317887	reform_society			\ev_illustrations\disasters\reform_society	Ext outside city under siege, massive army, riding commander, siege weapons, middle east (prev. screm/hurt/sobbing VO: STMC)
	2583236313	library_loud			\ev_illustrations_locations\CONTENT BUNDLES NOT TO BE IMPLEMENTED\library_loud	
	2583864967	loading_screen_rossbach_00			\ev_illustrations_loadingscreens\loading_screen_rossbach_00	Drums setting the cadence. Marching feet chomping into the grass: left, right, left, right. Horse trotting. Flags fluttering.  We hear enemy volleys BEHIND us every 30 seconds, some shots hitting the protaganists. You hear some hit the ground. The protaganists never fire, they keep marching steadily to the drums  In the distant background, the battle is raging. Musket volleys, cannon shot, horse charges. 
	2584518480	fs_generic_grass_pivot			\ev_composite\fs_pivot_scuff\fs_generic_grass_pivot	
	2598393808	amb_fauna_moa_wild			\ev_amb\on_map\fauna\amb_fauna_moa_wild	compound: game\in_game\gfx\compound_nodes\snd_cmp_omo_fauna_moa  compound imp on all "moa" schematics (multi)
	2601873657	north_german_peasants_armed			\ev_illustrations\characters\peasants\north_german_peasants_armed	
	2604957925	amb_wpn_spear_metal			\ev_composite\weapons_group\amb_wpn_spear_metal	
	2608868278	ashanti_town			\ev_illustrations_locations\buildings\ashanti_town	
	2609273712	fs_dirt_lightShoe_walk_seq			\ev_illustrations\footsteps\dirt\fs_dirt_lightShoe_walk_seq	
	2610743730	icon_goods_sand			\ev_illustrations\trade_goods\icon_goods_sand	
	2611883243	north_german_dock			\ev_illustrations_locations\dock\north_german_dock	
	2615788527	army_infantry_4_light_tag_middle_east_gfx			\ev_illustrations_units\units\ev_army_infantry\ev_army_infantry_middle_east\army_infantry_4_light_tag_middle_east_gfx	
	2626398967	_rec_crossbow_small_sequence			\ev_illustrations_units\_rec\_rec_crossbow_small_sequence	
	2629668299	icon_goods_stone			\ev_illustrations\trade_goods\icon_goods_stone	
	2638210616	north_german_nobles_regular			\ev_illustrations\characters\nobles\north_german_nobles_regular	some sort of bird of prey on right
	2640175493	icon_goods_wild_game			\ev_illustrations\trade_goods\icon_goods_wild_game	
	2640296948	amb_fauna_bird_penguin			\ev_amb\on_map\fauna\amb_fauna_bird_penguin	
	2643602857	asian_clergy_happy			\ev_illustrations\characters\clergy\asian_clergy_happy	
	2644336894	amb_wpn_crossbow_large			\ev_composite\weapons_group\amb_wpn_crossbow_large	
	2647085407	reformation			\ev_illustrations\situations\reformation	
	2647608101	religious_turmoil			\ev_illustrations\disasters\religious_turmoil	church interior riots, looting, fires, demolition, destruction, european (prev VO: fANJO)
	2660777385	amb_baseWind_coniferous			\ev_illustrations\wind\wind_background\amb_baseWind_coniferous	
	2665399816	army_infantry_light_tag_indian_gfx			\ev_illustrations_units\units\ev_army_infantry\ev_army_infantry_indian\army_infantry_light_tag_indian_gfx	
	2665414634	char_move_act_relaxed			\ev_char_military\movement\infantry\char_move_act_relaxed	
	2666172473	amb_baseWater_river_large			\ev_illustrations\water\amb_baseWater_river_large	
	2670617296	PANEL_SELECT_COUNTRY_DIPLOMACY			\ev_amb_panels\auxiliary or harder to reach\PANEL_SELECT_COUNTRY_DIPLOMACY	
	2671421764	asian_nobles_regular			\ev_illustrations\characters\nobles\asian_nobles_regular	
	2673961200	middle_kingdom			\ev_illustrations\international_organization_types\middle_kingdom	
	2675941340	north_german_nobles_interior			\ev_illustrations\events\backgrounds\interior\north_german_nobles_interior	Estate hall, large windows, bookshelves, plaster walls
	2677068292	amb_baseWind_grass			\ev_illustrations\wind\wind_background\amb_baseWind_grass	
	2677149528	north_german_soldiers_exterior			\ev_illustrations\events\backgrounds\exterior\north_german_soldiers_exterior	tent camp, small fire with pot
	2691971244	new_world			\ev_illustrations\institutions\new_world	
	2697620652	asian_city1			\ev_illustrations_locations\settlement\city_components\asian_city1	
	2697620655	asian_city2			\ev_illustrations_locations\settlement\city_components\asian_city2	
	2698974787	building_factory_industrial_with_wheel			\ev_amb\on_map\buildings\building_factory_industrial_with_wheel	compound: game\in_game\gfx\compound_nodes\building_factory_industrial_with_wheel  compound imp on all found schematics using "factory" style mesh, and judged to be more "industrial", and has a wheel (usually moving) e.g., "" 
	2704116783	amb_hub_mine			\ev_amb\on_map\amb_hub_mine	Redundant now? No references found anywhere in script
	2711752079	fs_dirt_heavyShoe_walk_seq			\ev_illustrations\footsteps\dirt\fs_dirt_heavyShoe_walk_seq	
	2721081518	colonial_revolution			\ev_illustrations\situations\colonial_revolution	
	2724165023	bastion			\ev_illustrations_locations\fortifications\bastion	
	2724252429	aztec_nobles_regular			\ev_illustrations\characters\nobles\aztec_nobles_regular	
	2728034063	ca_location_ins_forest_tropical			\ev_illustrations_locations\insect_bundles\ca_location_ins_forest_tropical	
	2728915638	fs_stone_barefoot_walk_startstop			\ev_illustrations\footsteps\stone\fs_stone_barefoot_walk_startstop	
	2730014573	aztec_burghers_armed			\ev_illustrations\characters\burghers\aztec_burghers_armed	
	2732057540	ashanti_clergy_angry			\ev_illustrations\characters\clergy\ashanti_clergy_angry	
	2732234486	greek_fire			\ev_illustrations\events\backgrounds\special\greek_fire	
	2732984710	amb_building_northgerman_mine_b_idle			\ev_amb\on_map\buildings\OLD_EVENTS_PRE_COMPOUND_NODES\amb_building_northgerman_mine_b_idle	
	2740966856	amb_baseWater_ocean_shore_cliff			\ev_illustrations\water\amb_baseWater_ocean_shore_cliff	
	2741246365	icon_goods_potato			\ev_illustrations\trade_goods\icon_goods_potato	
	2742898684	army_infantry_5_light_tag_indian_gfx			\ev_illustrations_units\units\ev_army_infantry\ev_army_infantry_indian\army_infantry_5_light_tag_indian_gfx	
	2750600764	fs_grp_marble_mixedShoes_walk			\ev_illustrations\footsteps\marble\fs_grp_marble_mixedShoes_walk	
	2751003816	amb_wpn_gun_musket			\ev_composite\weapons_group\amb_wpn_gun_musket	
	2751524376	amb_rawgood_iron			\ev_amb\on_map\rawgoods\amb_rawgood_iron	
	2759464804	rise_of_the_ottomans			\ev_illustrations\situations\rise_of_the_ottomans	Ext outside city under siege, massive army, riding commander, siege weapons, middle east
	2770069848	aztec_clergy_happy			\ev_illustrations\characters\clergy\aztec_clergy_happy	
	2772130394	ilkhanate			\ev_illustrations\international_organization_types\ilkhanate	
	2775959422	army_infantry_4_south_american_gfx			\ev_illustrations_units\units\ev_army_infantry\ev_army_infantry_south_american\army_infantry_4_south_american_gfx	
	2784947260	north_german_rural2			\ev_illustrations_locations\settlement\rural_components\north_german_rural2	
	2784947263	north_german_rural1			\ev_illustrations_locations\settlement\rural_components\north_german_rural1	
	2788925155	savonarola_disaster			\ev_illustrations\disasters\savonarola_disaster	City ext, foreground fire of paintings, agitated crowd and agitator, european
	2789676527	army_infantry_5_light_tag_east_asian_gfx			\ev_illustrations_units\units\ev_army_infantry\ev_army_infantry_east_asian\army_infantry_5_light_tag_east_asian_gfx	
	2790437225	asian_clergy_interior			\ev_illustrations\events\backgrounds\interior\asian_clergy_interior	Church stone hall, wooden pews
	2792212472	byz_burghers_regular			\ev_illustrations\characters\burghers\byz_burghers_regular	
	2794313670	amb_hub_forestry			\ev_amb\on_map\amb_hub_forestry	Redundant now? No references found anywhere in script
	2796031379	amb_wpn_gun_handgonne			\ev_composite\weapons_group\amb_wpn_gun_handgonne	
	2807359239	fs_wood_heavyShoe_walk_seq			\ev_illustrations\footsteps\wood\fs_wood_heavyShoe_walk_seq	
	2815469208	building_factory_industrial			\ev_amb\on_map\buildings\building_factory_industrial	compound: game\in_game\gfx\compound_nodes\building_factory_industrial  compound imp on all found schematics using "factory" style mesh, and judged to be more "industrial" e.g., "" 
	2818111633	icon_goods_firearms			\ev_illustrations\trade_goods\icon_goods_firearms	
	2820422166	asian_clergy_armed			\ev_illustrations\characters\clergy\asian_clergy_armed	
	2839521453	byzantium_dock1			\ev_illustrations_locations\dock\byzantium_dock1	
	2839521454	byzantium_dock2			\ev_illustrations_locations\dock\byzantium_dock2	
	2839521455	byzantium_dock3			\ev_illustrations_locations\dock\byzantium_dock3	
	2840336762	wpn_mel_handle			\ev_char_military\movement\infantry\weapons\wpn_mel_handle	
	2844232636	fs_stone_heavyShoe_walk_startstop			\ev_illustrations\footsteps\stone\fs_stone_heavyShoe_walk_startstop	
	2847407761	tropical_woods_ground1			\ev_illustrations_locations\ground1\tropical\tropical_woods_ground1	
	2847407763	tropical_woods_ground3			\ev_illustrations_locations\ground3\tropical\tropical_woods_ground3	
	2848588610	icon_goods_fish			\ev_illustrations\trade_goods\icon_goods_fish	
	2849876727	amb_wpn_cannon_16_pounder			\ev_composite\weapons_group\amb_wpn_cannon_16_pounder	
	2853846695	army_illustration_infantry_base			\ev_composite\army_illustraion_base\army_illustration_infantry_base	
	2857026661	syrian_nobles_armed			\ev_illustrations\characters\nobles\syrian_nobles_armed	
	2862540562	icon_goods_fruit			\ev_illustrations\trade_goods\icon_goods_fruit	
	2868810782	icon_goods_naval_supplies			\ev_illustrations\trade_goods\icon_goods_naval_supplies	
	2894388389	amb_weather_storm_sand_small			\ev_amb\on_map\weather\amb_weather_storm_sand_small	Schematic: sand_storm_01_small_schematic
	2894855980	indian_burghers_interior			\ev_illustrations\events\backgrounds\interior\indian_burghers_interior	Townhouse interior hall. plaster walls, clothes, books
	2895918860	amb_rawgood_gold			\ev_amb\on_map\rawgoods\amb_rawgood_gold	
	2898102567	army_infantry_5_north_american_gfx			\ev_illustrations_units\units\ev_army_infantry\ev_army_infantry_north_america\army_infantry_5_north_american_gfx	
	2898386994	PANEL_RECRUIT_IN_LOCATION			\ev_amb_panels\06_MILITARY\PANEL_RECRUIT_IN_LOCATION	
	2898662959	syrian_burghers_interior			\ev_illustrations\events\backgrounds\interior\syrian_burghers_interior	Townhouse interior hall. plaster walls, clothes, books
	2902480571	PANEL_MANAGE_SUBJECTS			\ev_amb_panels\auxiliary or harder to reach\PANEL_MANAGE_SUBJECTS	A Spatialised Soundscape for the (auxiliary) Create Subjects Panel. Currently has no Illustration. Accessed via the Diplomacy > Relations Left Panel and then the Current Relations tab, then the Create Subjects button.
	2902714758	north_german_slaves			\ev_illustrations\characters\slaves\north_german_slaves	
	2916272971	vox_loud			\ev_illustrations_locations\CONTENT BUNDLES NOT TO BE IMPLEMENTED\vox_loud	
	2916807659	army_infantry_light_tag_north_american_gfx			\ev_illustrations_units\units\ev_army_infantry\ev_army_infantry_north_america\army_infantry_light_tag_north_american_gfx	
	2917320166	amb_gustWind_NONE			\ev_illustrations\wind\wind_foreground_overrides\amb_gustWind_NONE	
	2919893225	amb_gustWind_snow			\ev_illustrations\wind\wind_foreground_overrides\amb_gustWind_snow	
	2921146067	byzantium_fortress			\ev_illustrations_locations\fortifications\byzantium_fortress	
	2933521750	ocean_wetlands			\ev_illustrations_locations\water\ocean_wetlands	
	2934968879	angry_med_grp			\ev_illustrations\events\moods\angry_med_grp	
	2944793492	amb_fauna_fish_shoal			\ev_amb\on_map\fauna\amb_fauna_fish_shoal	compound: game\in_game\gfx\compound_nodes\snd_cmp_omo_fauna_fish_shoal  compound imp on the only "fish" schematic available at time, which while are labelled as "decoration_" are still used as omo.  Notably this is also deffo not a splashy visual, so some creative liberties are taken here
	2948426756	wpn_shield_hit			\ev_char_military\movement\infantry\weapons\wpn_shield_hit	
	2949516652	amb_building_syrian_factory_a			\ev_amb\on_map\buildings\OLD_EVENTS_PRE_COMPOUND_NODES\amb_building_syrian_factory_a	
	2949516654	amb_building_syrian_factory_c			\ev_amb\on_map\buildings\OLD_EVENTS_PRE_COMPOUND_NODES\amb_building_syrian_factory_c	
	2949516655	amb_building_syrian_factory_b			\ev_amb\on_map\buildings\OLD_EVENTS_PRE_COMPOUND_NODES\amb_building_syrian_factory_b	
	2950371732	asian_clergy_angry			\ev_illustrations\characters\clergy\asian_clergy_angry	
	2961004448	navy_heavy_ship_3			\ev_illustrations_units\units\ev_navy_heavy_ship\navy_heavy_ship_3	
	2961004453	navy_heavy_ship_6			\ev_illustrations_units\units\ev_navy_heavy_ship\navy_heavy_ship_6	
	2961004454	navy_heavy_ship_5			\ev_illustrations_units\units\ev_navy_heavy_ship\navy_heavy_ship_5	
	2961004455	navy_heavy_ship_4			\ev_illustrations_units\units\ev_navy_heavy_ship\navy_heavy_ship_4	
	2961531194	PANEL_FOOD_PRODUCTION			\ev_amb_panels\03_PRODUCTION\PANEL_FOOD_PRODUCTION	We can see an image, but there's no dds or event triggering. - Neto - 7-feb-25 #takenoteschatgpt
	2970620330	icon_goods_legumes			\ev_illustrations\trade_goods\icon_goods_legumes	
	2973206163	units_unmute			\ev_char_military\movement\units_unmute	
	2973993417	amb_fauna_lioness			\ev_amb\on_map\fauna\amb_fauna_lioness	While we do have Lioness models, having a separate event for them complicates things when it comes to compound multi position sound events and applying to many lions/lionesses.  Instead all lion-related models will all share amb_fauna_lion event (as usually these will appear in groups)
	2975682974	gear_metal_medium			\ev_composite\gear\gear_metal_medium	
	2976671475	byz_peasants_happy			\ev_illustrations\characters\peasants\byz_peasants_happy	
	2977200928	north_german_peasants_interior			\ev_illustrations\events\backgrounds\interior\north_german_peasants_interior	Farm kitchen/workshop hall, tools and pots, wooden rafters and straw roof
